id,type,title,description,lat,lng,city,state,day,order,imageUrl,upgraded,status,isMutable,isNianticControlled,statement,supportingImageUrl,canAppeal,appealResolved,isClosed,appealNotes,userAppealNotes,canHold,canReleaseHold,poiData_id,poiData_imageUrl,poiData_title,poiData_description,poiData_lat,poiData_lng,poiData_city,poiData_state,poiData_lastUpdateDate,poiData_reason
"UgNRAFcAUAcEUAQABFlQAwAEUV8FAQNUUwQDAFJSWlZLBwcH","NOMINATION","Student Union Painted Piano","One of a series of pianos that have been hand-painted by UMass Amherst students. These pianos are on display in communal areas of campus for the public to play. This piano was painted by Charlotte Young (class of 2017).","42.390893","-72.527501","Amherst","MA","2023-10-27","2211","https://lh3.googleusercontent.com/YfJsQcjgAIxT6QvuRWqtkQeeS70EhTqMfEiwESY7EwYIETv4UTKNwqRrZWsfP6UjG5wbzUNBVYIfBQ0p0_fMQrIehjRsU8JiRB0a1dc","","ACCEPTED","","","This is a uniquely-painted piano that is located in a communal space on a public-accessible area of campus. The piano is part of a series of pieces spread around campus that have been installed permanently and are intended to be used to make music.","https://lh3.googleusercontent.com/S8QKL8tjWJFGxlfzmpMxi7EUQ71obMv_XKt20UvCgWFMJKu9dWAR9AxQByIs6HkjAv_n3RugMrbspVTVUnBATgxwQIGKNPkdoamYU7FWeg","","","","","","","","","","","","","","","","",""
"XQ4CDwUEDgdRVQAABAFTU1kBDwAKXAJQAFFRBg0AVQBLBwcH","NOMINATION","Morgan Memorial Goodwill Thrift Shop and Donation Center","Come down to Goodwill and see what interesting finds you may find today! By shopping here, you give used goods a new home and keep them from piling up in a landfill.","42.283448","-71.80794","Worcester","MA","2023-10-28","2212","https://lh3.googleusercontent.com/QIj5ux5SptI7QDovEwBc7FbtZ2KvlTwNNl_j6TESm011Az_ZCdpXVEIrzE4u9E8A27L79zPhuz22_PnWR0pw-T3ZtU9n4bm7H-BKIybH","","REJECTED","","","This is a culturally significant store that upcycles used goods for the public to use again. Goodwill has other service initiatives that help benefit the vulnerable members of our community as well. This is the only Goodwill in Worcester, making it unique to the area for many miles.","https://lh3.googleusercontent.com/0qH-j6LvCfOxqV0HgMQV7Qz6Ve-7vB2dqrsA9-LicOAumSlVI0_xjda0lQLKq4JPE_on28VEecaBV2mSM1qhU5t86ITJXazhJhhd6F8","true","","","","","","","","","","","","","","","",""
"UFJSBQACUwQBVFEHBAAHUVkEUgRUDVVVVQ8MVAcBV11LBwcF","PHOTO","","","42.276388","-71.815854","Worcester","MA","2023-10-28","2213","https://lh3.googleusercontent.com/iHlxSZrv2c7HeZsVTwEGqognG63zBTQY_yZiUXR6xm3EBXgYNPpTd3CP5FgCcF7a61bxAAL656tYkjn73wWjLbsmTQZjdIcKy5j4myw","","ACCEPTED","","","","","","","","","","","","XQAGV1RWAQZQUgYHBF1VVAEDUlYDDQEEAFVTAQ0JAQBLBwE=","https://lh3.googleusercontent.com/8prE2lCTIKNVXZA0rtUQWSLwqZuMlExD_OLayXixVEKaYVAsmZlMdhqL9aTdiSo8pgdPeIQ3iwV6zHYkRxOyDJLQIcM","Bancroft Tower","At the top of Salisbury Hill","42.276388","-71.815854","Worcester","LIVE","May 18, 2024",""
"XQUBAgcEAQgCVwMGBFlQVgEAAVBQAFcFAgQMVFICU1VLBwcH","NOMINATION","Super Mario Mural","This mural depicts a scene of the famous level 1-1 from Super Mario Bros. It is located inside of the ""Wow! Entertainment Arcade"".","42.355235","-71.613109","Marlborough","MA","2023-10-28","2214","https://lh3.googleusercontent.com/swmwa0SWL3WVxYEzX9kyTr_RhW77fY05pdz1VpPQlvLjvAHm-4BDzsiHL-EDYvMgl7eUbfF3VOBEl-PUpPLB6xjXjI08F4WyYg_yXc-9","","ACCEPTED","","","This is a notable mural of a culturally significant video game scene, located inside of a small arcade. This is the best view one can get, as there is an arcade machine right in front of the mural. However, this is a cool hidden gem tucked away in the corner of a mall.","https://lh3.googleusercontent.com/wcew20KmAOwSU9t4iIqjEXQ1IJCyOdELMhvdbnMYu8TE_Xe03O_usYAcQN1B5Hsqyh0TrCD_HQXc4vk2NfN29RoclqU2whfBU07w6cbE7A","","","","","","","","","","","","","","","","",""
"VgUAUg5QDwJQAA1cBA5SBAEKBlFRDAJYVAENWg1SB1dLBwcH","NOMINATION","Wormtown Wooden Owl","This watchful owl is perched at the front of the Wormtown Trading Company store. It has seen many pretty trinkets pass before it.","42.356271","-71.612696","Marlborough","MA","2023-10-28","2215","https://lh3.googleusercontent.com/4IV6Co_2oRyprIQCSdKOoA0tTmuyJN2GSRDKSSVEvqBRUk674m3HMk5oEFilL4gcpglbMCXkXmU5vDqYaPQ8_qz0a_r1lttrZu5K7uX_","","REJECTED","","","This is a wooden sculpture in a small locally owned curio store. The store is locally owned. The owl statue is an item that is not for sale adlnd is on permanent display","https://lh3.googleusercontent.com/ZE6Us0zALnTQ4p9p8vIj_BvVJBDLbljDQoLWf-VZDvTHiqMafO5t41oK1q4BEtKw4JC0AtM5Acy-ABYOhm0Yw2Vu1mUEARGTk7WSKstr","true","","","","","","","","","","","","","","","",""
"BFIABwVUAQJQUg1RBA1TB1kGBl8ADwJTU1QCA1ZWB1FLBwcH","NOMINATION","Solomon Pond Mall Butterfly Mural","Share your outfit of the day at the Solomon Mall! You can pose in front of the wings to enhance your picture further!","42.355696","-71.612683","Marlborough","MA","2023-10-28","2216","https://lh3.googleusercontent.com/cZvDKneQwXjXtqlUcofsxOaFl4ScseVU_xg_ZujapE2uekq8rez9SYxi0t7thB66vVW-CgiTQPscPcynEc5H8SK0ARHe7bXFlGWXe3au","","REJECTED","","","This is a permanent mural that presents a photo opportunity for mallgoers.","https://lh3.googleusercontent.com/uXGvcDxaxPdVgqreunFS6Bn252__4PMVAQkZY3IkVnwmkJSupisZnHuq2ejAGojxOKcw0yZ9aG_rFSaiAufd8waGt5ZTXZJOzCvF76Ah","true","","","","","","","","","","","","","","","",""
"UgVSDw5SBgAEA1FTBA5XVQALBFBTCwJXUVQBUVEGVFdLBwcH","NOMINATION","Have a Seat With Geoffrey","Come have a seat with Geoffrey at the Toys R Us sectoin of Macy's in the Auburn Mall!","42.202853","-71.83529","Auburn","MA","2023-10-30","2217","https://lh3.googleusercontent.com/Z2IH2xkb2s2koBZCru9nZ7vZsWR668D-c54RQ0_JFcoHNmdLH_01hlVF2glAnBYIRuoiR3sAAnL0HPct0_opsHPmu8pZhsrovsJRirS5Fw","","REJECTED","","","This is a cartoon-like bench with a store mascot. This is a unique decoration on permanent display inside of a public mall.","https://lh3.googleusercontent.com/rAIGi0HLZ2igWds9YW5SoEq8wIcwBVXqfVtz_v44_XmjYBfrolNlkcfhwBZ9NLzH-wMkGd_dnPGWjykH17HHRC6dqT2aGHhElNIixRg","true","","","","","","","","","","","","","","","",""
"AQMFUFNYDwlVVwBcBFwAVQBXVVcGWgAEU1NQBFIBUVNLBwcH","NOMINATION","Ghost Trail","This sign marks the beginning of the Ghost Trail on the southern side of Green Hill Park. You can get some beautiful views from the elevated trails along here.","42.276165","-71.78057","Worcester","MA","2023-10-31","2218","https://lh3.googleusercontent.com/vZ19XoYpxH8mUR70mtW7GbUugbx2190zqdKt9swCX-7obx95vCWZdMb7GrVM_j_ctXMWdhNJK6rn0wzTFLsH59A_6oVjXkT7yDzt9ndAHQ","","ACCEPTED","","","This sign marks the beginning of a trail in a public park.","https://lh3.googleusercontent.com/pmFcV7J4H_P716I9LYuxGCr7nm0W40FAn2hlw4x4w8b96Mr7CMUm30PuVKlZoatmiqyyT2vI8lew1D7X4VHSyXJcbDeO-09yMnDc3K-9","","","","","","","","","","","","","","","","",""
"AA4AVARSAFMBAQBVBF5UVVlWA1VRCQYHUQZTBlVRVwdLBwcH","NOMINATION","Let's Dance Mural","A cute mural of a couple dancing, located on the side of a building along Grafton Street.","42.256137","-71.785843","Worcester","MA","2023-11-02","2219","https://lh3.googleusercontent.com/WFB9r22dCY4SqJ5yMQSYnq0vKxZSOHr8-Hhweplf6MNSwTHSG6ZM4Fpl6SPYDuhvswoIZXHBePRONrr3kBQvQzX5sVZyN-eRSY2oM4O-","","REJECTED","","","This is a mural on the edge of a parking lot above a salon with safe pedestrian access.","https://lh3.googleusercontent.com/xDq3X1MIWJYeLEy5S1yKsuAf9UNY-ZJG1Titku5-gyWFYYO4e7X_t8duQV9Qe4CZCEzOc3jTnBBTivjvaWm8hXdIy3GrWPjSVisYq84T","true","","","","","","","","","","","","","","","",""
"BgBWBQ9SDlFSBAYHBAlQBVkEBwUCDwxRD1EFVVIJWgBLBwcH","NOMINATION","Quinsigamond State Park Beach Plaza","This stone sand-covered plaza leads down to the beach the get into Lake Quinsigamond. You can come lay out a blanket and have a small picnic or enjoy the weather.","42.259645","-71.751679","Worcester","MA","2023-11-03","2220","https://lh3.googleusercontent.com/LcQzOag5WA-4yyrjbZTEp-2U6FU6uJrdEtbkxuZbCvUIZwosL8JhDnZESKMpbxXt3gqRNAEKKEiTTeD09je9Zu2yAbEBzkGGsfI3p_dY","","REJECTED","","","This is a permanent stone structure located at a beach in a state park. This plaza serves as a solid piece of ground to relax upon, as the sand beach is very small.","https://lh3.googleusercontent.com/_vJ4lFRstBSSmTiat7BhEAXqpkyi522XpQs-46ny7BIsr92-dtyvvqsozZl3I0U9GltscikYxIFKDh8mFRvk506Ca6G3qDtsUKgsdpWpjQ","true","","","","","","","","","","","","","","","",""
"UVJTDwBUA1FVUVdVBA0CCQEEAwQKDQJRAVMBWwIIWwdLBwcH","NOMINATION","Quinsigamond State Park Beach Rules","This sign describes the rules for keeping the Quinsigamond State Park Beach fun and clean.","42.259279","-71.751767","Worcester","MA","2023-11-03","2221","https://lh3.googleusercontent.com/qeQ1E1gzm3mlzwvfMKrTFggwrpv8OdZ2qlekTEHqKy4n23eODiQTpYvifCdLNKgCFtC3mW5XHIT_4Bx8iAjlQ425xKqLx0jHe638dJHCCQ","","ACCEPTED","","","This is a rules and place name sign for a local public-access beach. This sign also marks the beach. This sign is separate from the existing waypoint and is unique.","https://lh3.googleusercontent.com/FiLqIFHSA57Sgzr8XW5izzPS-XMmRzJzrn_N8PPA7mAc3Gt11VzGR-_i9Dx-WDWmO_0d_X_jrYt-JrOP58lZmoddiIVaJ-V1Jos0C-hS","","","","","","","","","","","","","","","","",""
"BgZSB1BYBQhWAQMHBFoHVABXVAILWVIFUQFRVAxSWwFLBwcH","NOMINATION","Coal Mine Brook Park: Heartbeat Circuit Pavilion","The Heartbeat Circuit Pavilion at Coal Mine Brook Park serves as a place for members of the community to come and exercise. There are 6 exercise installations with instructions for how to use and work out different parts of your body. Come get fit here today!","42.290728","-71.759915","Worcester","MA","2023-11-04","2222","https://lh3.googleusercontent.com/7r06DP_8tT4c4wiJmKE5xYtcEUv92xLSF5Fkwo5CCg1vfDTQVDBo3c4L_1dHm_LYO1bHmqeka3ohiB1QHw6T6ee2FNp5cT7M37QLOZOb","","ACCEPTED","","","This is a series of public-access exercise equipment in a public park. This is a new installation, and the map data will likely not reflect the existance of this pavilion (the map currently shows a dirt pit, but this has been present for months).","https://lh3.googleusercontent.com/XYOOPVvzkVKHxzcTKAHJ4YzYyB9tNjtkF5ZtV5ULSIZgLuwWQ1WL2lBAm5gapORcGlZHyOi2XMCcjgU_iLG6bFjFZe_IgdGpbMVwcl2O","","","","","","","","","","","","","","","","",""
"VlMDAw5WAwgFUVBTBA4GUloDDlBTWVUHAA4GVQVWBlBLBwcH","NOMINATION","Coal Mine Brook Park Playground","A fun modern-style playground to play and swing around on.","42.290084","-71.759929","Worcester","MA","2023-11-04","2223","https://lh3.googleusercontent.com/Nt6ZcxpK3avENmkhrR3cjEMWovf7uFFLX0vJY9U4ltia4jJ9n-L0lxBjcxqaVWQPsB-W6r0GpwIf_supU8pTArNpEjVG2DFGCnCLnXdc","","ACCEPTED","","","This is a public-access playground in a public park. This is a new installation, and the map data will likely not reflect the existance of this pavilion (the map currently shows a dirt pit, but this has been present for months).","https://lh3.googleusercontent.com/tYuFFGCrKK3wFEUJM4batBDU0HIaK5k5rl7DxwYhxxL1fB67hHPz7A-EFotKkWJV7hCwHfVimHIzhPMlXPr-A9ODSNdbreUa24_GmLGw","","","","","","","","","","","","","","","","",""
"UVUOUA9RA1IEUAUCBAACAAACA1ZWDQNQUwIBBgYCV1xLBwcH","NOMINATION","UMass Chan: Anderson House","The Anderson House is an auxiliary building that is a part of the UMass Chan Medical School. It serves as the Office of Well Being, to help support the multitude of students and faculty at the university.","42.280499","-71.763536","Worcester","MA","2023-11-04","2224","https://lh3.googleusercontent.com/Zv5kz1_X67lQpMo_DlAJ3_Vk6gsoWQB7Qd17TCtgo0WvkR2KhT-AM824nlo4zKR5LoHNVnttqJ3M8bGqtORAJ92OLtrap-mqS889lPA","","REJECTED","","","This is a public-access building that belongs to a public university. It serves to help support students and faculty. A waypoint for this building would help build recognition for the facility.","https://lh3.googleusercontent.com/F1nVkhk9ocKBiC68luLauRH8b2VirntMAef2C_XteM32V-9rY-AoMYw1rnSCWyL3ES1zWZL8hSEkkcfqHit3ek2CVw2KZvZoGHn84xtUmA","true","","","","","","","","","","","","","","","",""
"AwBWUFUAUlIAVwRXBABTA1lRVVVTAAcEUgYFU1dVB1VLBwcH","NOMINATION","Giant tRNA Model","This sculpture is a 1 to 1 billion scale replica of a tRNA molecule. Did you know that tRNAs are tiny molecules that are integral to the synthesis of proteins. They are little helpers that bring along amino acids to a growing peptide, building the proteins that compose you and me! This model is on display in the 9th floor lobby of the Lazare Research Building.","42.276394","-71.763841","Worcester","MA","2023-11-04","2225","https://lh3.googleusercontent.com/-Vi256bGahOAjmTT0qPIuKEhW-csr-PxoX-mgjKzCt4XJlpAReMybvwuScpLtDgDAYvzgc_AcZdAMcC6s3sugGKmszjXQ57DxJiE26Ol6w","","ACCEPTED","","","This is a model on permanent display within a research building on the grounds of a public university. This model and its waypoint are in a place that is easily accessible.","https://lh3.googleusercontent.com/WdsNMkR0JCs24I_WAv_-1a-7JlBe-Ri3qyYYgoFiJCudoPvoU1MvucnPlmweo6ye6UbeOnj4zEdSmVqA9OQ85mQMkh1f7BOH3qQgRNwq","","","","","","","","","","","","","","","","",""
"BwABAg4CVwdVXAxUBF1QCFpXBwIHDgJWUlQBUwBTWlVLBwcH","NOMINATION","Advancing Together Sculpture","This sculpture depicts the motto of UMass Chan, first described by university chancellor, Michael Collins. This standing depiction of his words stand in the entry lobby of the Morningside Graduate School building for students and faculty to see as they walk in. Words to keep the UMass community together.","42.278024","-71.762313","Worcester","MA","2023-11-04","2226","https://lh3.googleusercontent.com/e6p0ITVuCT_MNtNVeu8193G76_VQJjO3koVm49y2NFh48h0KvEEyhfY3Qne-5yNRHSLVtozBNZhb2HmmkZoP7yVTfksJqCsnmufNLyGl","","ACCEPTED","","","This is a sculpture with a quote from the UMass chancellor, making it significant to the academic community. It is located in the lobby of the graduate school building, which is part of a public university.","https://lh3.googleusercontent.com/D3lvNM4Tt-n05HqdpLjHihOH2NpPeO5UyDX1D9DiNST7DTKsk9C6pPKxZYv7PFecRE5izSbVoubWHC-IvvA4UjyYPeBQP8qXJ2X1tHUl","","","","","","","","","","","","","","","","",""
"BgJVBwJYBlUHVQNQBFkCAVlXA1RQAQwFAVIBWlFUVVJLBwcF","PHOTO","","","42.368266","-71.055443","Boston","MA","2023-11-04","2227","https://lh3.googleusercontent.com/6h2UDgLWAJgf3cys8Q5hpIRETdGt0jsmEsK4B3RDRH1btVlb4YFYxMgGVodcQjlNSHM1MmZAr5m3W-5UkvfqL7lQ3iGvdaNpZ6m7aGTK","","ACCEPTED","","","","","","","","","","","","VQcHAlMCD1EGAAACBFoDAFoFBAdXAFADAAQHVVcHUF1LBwU=","https://lh3.googleusercontent.com/pp1EDuM2I39Xj6h09AmBgDI3cy4Dz2XuWQkyEUBHGuop3_7SBpnA83u3-Dj6dhMayaxcIcsbiODWZnGqbAYzM784eb3m","Boston Molasses Flood","Black an information board of the Boston molasses flood.","42.368266","-71.055443","Boston","LIVE","Apr 28, 2025",""
"VFcGVVVQVQQBAFdSBA4CA1oFAAQCDAZVBQ9RVgwHW1xLBwcF","PHOTO","","","42.368266","-71.055443","Boston","MA","2023-11-04","2228","https://lh3.googleusercontent.com/2329chS40JTktfhwLSGy5Y5cHzmt2UrY4y3suijyXXPZduCjO7QEviOZklaTuqwHVAIO64shwC5SW8_F8--YiSqkjI7eEyDwCW2dPE4","","ACCEPTED","","","","","","","","","","","","VQcHAlMCD1EGAAACBFoDAFoFBAdXAFADAAQHVVcHUF1LBwU=","https://lh3.googleusercontent.com/pp1EDuM2I39Xj6h09AmBgDI3cy4Dz2XuWQkyEUBHGuop3_7SBpnA83u3-Dj6dhMayaxcIcsbiODWZnGqbAYzM784eb3m","Boston Molasses Flood","Black an information board of the Boston molasses flood.","42.368266","-71.055443","Boston","LIVE","Apr 28, 2025",""
"XAEDUA9TVwIEAVdWBFxQUwEEUlcEXANTUQFRAVcDU1NLBwcF","PHOTO","","","42.37196","-71.065606","Boston","MA","2023-11-04","2229","https://lh3.googleusercontent.com/wlj3QHgy5K86FwfFGqG5meeENxKRZVIrsbFkWfh7KQknhveslFDk-_pbxMmRpyGMhTAWbBGGuwBvvqm595Hbs3-4swD5h89c3NH0Myw","","ACCEPTED","","","","","","","","","","","","UlAEDw5ZD1ZWBgYHBA5XUwEGAFFTDwVZBQYBVw0JWgNLBwE=","https://lh3.googleusercontent.com/zIEQAuajiaWr7Kcxxjxy5ORB8cVCk1hLUovc3FGU9YHkH2v-b1ustWPywbSriA603WiG2aKqkKkwRPK9TJ6hb8xcuur5","Potato Storage Sheds Memorial","In this area between the mid-1800's and the 1930's millions and millions of potatoes were off-loaded into storage sheds along the sidings of the Boston and Maine railroad.","42.37196","-71.065606","Boston","LIVE","May 18, 2024",""
"AQUFA1QFVFFWUVcCBAEDCAAEBgIEClVTBVQHVlYJVFxLBwcF","PHOTO","","","42.37196","-71.065606","Boston","MA","2023-11-04","2230","https://lh3.googleusercontent.com/GfcSWBhpR7Ggoj3_BeVBqB4sQGezMoQoa6HnA4seIUsGaXorn8bsgUPnrjd46zd0rz0UvCSmx0gjFM1guyZDLXzuQ7ixMVLEUT0jIx0","","ACCEPTED","","","","","","","","","","","","UlAEDw5ZD1ZWBgYHBA5XUwEGAFFTDwVZBQYBVw0JWgNLBwE=","https://lh3.googleusercontent.com/zIEQAuajiaWr7Kcxxjxy5ORB8cVCk1hLUovc3FGU9YHkH2v-b1ustWPywbSriA603WiG2aKqkKkwRPK9TJ6hb8xcuur5","Potato Storage Sheds Memorial","In this area between the mid-1800's and the 1930's millions and millions of potatoes were off-loaded into storage sheds along the sidings of the Boston and Maine railroad.","42.37196","-71.065606","Boston","LIVE","May 18, 2024",""
"VgFWB1IFBVYHUgdSBAAHBAAADgdQAQICBQ4HAwNUA1VLBwcF","PHOTO","","","42.37196","-71.065606","Boston","MA","2023-11-04","2231","https://lh3.googleusercontent.com/WiISseGwKykAOkoNoRJt852QPqtdCyEAlFlF0CASH6z37b5Rs4UxTh8rLHpm4poTtTL6TYOEcs358Fi14OcoI0mi9gic6PBUOAT7EAe_mQ","","ACCEPTED","","","","","","","","","","","","UlAEDw5ZD1ZWBgYHBA5XUwEGAFFTDwVZBQYBVw0JWgNLBwE=","https://lh3.googleusercontent.com/zIEQAuajiaWr7Kcxxjxy5ORB8cVCk1hLUovc3FGU9YHkH2v-b1ustWPywbSriA603WiG2aKqkKkwRPK9TJ6hb8xcuur5","Potato Storage Sheds Memorial","In this area between the mid-1800's and the 1930's millions and millions of potatoes were off-loaded into storage sheds along the sidings of the Boston and Maine railroad.","42.37196","-71.065606","Boston","LIVE","May 18, 2024",""
"AAABAg9RA1IEAAQHBFsOVgAADlFUDgQAVAcGUwYCVVJLBwcF","PHOTO","","","42.37196","-71.065606","Boston","MA","2023-11-04","2232","https://lh3.googleusercontent.com/JeePMeIeJaaAEubhjShbWDrYelLFTqI5xxOnTJ5GcTzmmgm-ec9mljkxD6R2D4tkgXYzgoAZ3B-VzrPcLxtDfptEV0WoLUnx8wpWfjEc","","ACCEPTED","","","","","","","","","","","","UlAEDw5ZD1ZWBgYHBA5XUwEGAFFTDwVZBQYBVw0JWgNLBwE=","https://lh3.googleusercontent.com/zIEQAuajiaWr7Kcxxjxy5ORB8cVCk1hLUovc3FGU9YHkH2v-b1ustWPywbSriA603WiG2aKqkKkwRPK9TJ6hb8xcuur5","Potato Storage Sheds Memorial","In this area between the mid-1800's and the 1930's millions and millions of potatoes were off-loaded into storage sheds along the sidings of the Boston and Maine railroad.","42.37196","-71.065606","Boston","LIVE","May 18, 2024",""
"V1ADAAJXDggEUFMHBFwDVVpRVAMEWlEABQ4DBwMJBlRLBwcH","NOMINATION","Millers River Walk","This small walking path provides pedestrian access along the Millers River on the north side of Boston. The path is decorated with painted lamp posts and some informational plaques.","42.370708","-71.065716","Boston","MA","2023-11-04","2233","https://lh3.googleusercontent.com/o-5OFCI7bqU9ofhmWVEXiBaux2ZnW_jnrs453Ma-5cT0Cf1uevY8kxhUCRiN3r3Gv3X41vpK5hI2gKJAc9syjKEZQ2oYFgE358HYCms","","REJECTED","","","This is a walking trail that provides a means for pedestrians to get around a high traffic part of the city of Boston.","https://lh3.googleusercontent.com/Okwj7ezAsIibyE1SUAGfuEgFP93J-PVchxEjq1mwyRff3PCJwbIAdauxjNgOkpSIPccHU2cTfevivY9EAd7eSDdkKObguj7bi5li9Gw9","true","","","","","","","","","","","","","","","",""
"XFNVVA9QAgQFVlAHBFoDCFoDUVEBDFUCUgNRUgQFBARLBwcH","NOMINATION","""I don't know""","This mural artistically depicts a quote from David Bowie: ""I don't know where I'm going, but I can promise it won't be boring."" This mural is in the back of the Boston Burger Company. You certainly won't have a boring time here!","42.346849","-71.088456","Boston","MA","2023-11-04","2234","https://lh3.googleusercontent.com/UQoW3fN5Fk4T8FaYTTOL_-ozA1KKj-1kyNrcZLmHX_L6v3y1wVKyvlZ0dIB_XFlNT8Dm6OYqWa3_6NvJTXYU-wPZ5jAetRdtC0iBCI1aQQ","","REJECTED","","","This is a unique mural that is located in the back of a locally owned burger restaurant.","https://lh3.googleusercontent.com/hvPsENWO1AI-QnpTbDLKYFrNScSyHSefmFqVoh4pwVONBo_ZIM4OUrdi152i9E_raIRJEw8ZzwWrFLICcsicLrNOHDgGRLxP-ttGgE51","true","","","","","","","","","","","","","","","",""
"Bw4HAg9WAQEFVldTBA8BB1kLUlNRAAFRD1VXWw1UUVxLBwcH","NOMINATION","Hynes Convention Center Subway Station","This sign marks the entry to the Hynes Convention Center Station for the Boston Subway along the Green Line.","42.348053","-71.087862","Boston","MA","2023-11-04","2235","https://lh3.googleusercontent.com/lJxY0NmAe6IIlSmyANhopfrRBoJCXCxWkw0uTsTydevFzoKbrHZWe3vdZPGjdGhV0LWWIMdl7xuJJXkOU4Fx1eONx4RyHIrZG5Hm8KAA3A","","ACCEPTED","","","This sign marks a subway station in Boston. Marking this waypoint could help with navigating this busy city.","https://lh3.googleusercontent.com/_xIuWGENtAVUgxlGNnArZv8BD31il-A5aMmYzYSJ6RvkTBcMhqhP-MvuKqQ1xy8QQ4ld-GQOU_X-fAj2WXbBYsElv73s9Lv_a1JTb-HK","","","","","","","","","","","","","","","","",""
"AVUPBwVXDgcGBg1dBA8GAwALVFZUXgBWAFVQAQZWBFVLBwcH","NOMINATION","""Where We Belong""","'""Where We Belong"" is a collaborative project between Thai artist and lanscape architect, Ponnapa Prakkamaku, and A-VOYCE youth from Asian Community Development Corporation (ACDC). The project is supported by Oxford Properties Group."" The mural depicts a a scene of many parts of Asian culture, from bowls of noodles to dragons.","42.35246","-71.060573","Boston","MA","2023-11-04","2236","https://lh3.googleusercontent.com/dkdIfV0dWo571HAks0dk47LEJFdhan0uTY5Suq4DFe-ShJSpR9TpwWs9NXJQZXWN-XR-dByHQ48eJDFQlmkuug9ocIs2cdRyQbmz2zA8","","ACCEPTED","","","This is a massive mural that takes up the side of a building and displays multiple parts of Asian culture in Boston's Chinatown.","https://lh3.googleusercontent.com/VnccDMqT86o404UGZJGWL8deLD8P4fCHj9TVAUcr-bYyTOvZk-JG9jnL4RhGjZk0VnIkeFvf6ZK2xK3ZFlsHbj2KepHykDC1xoUbZPA","","","","","","","","","","","","","","","","",""
"UAUAUAICVAUFBgFdBFsCA1lWVlBRAQdXBwMAAFEEVAZLBwcH","NOMINATION","Reed-Hastings Family Memorial Orb","This family memorial stands out with its large and unique orb shape. The memorial is located in historic Pine Grove Cemetery.","42.357734","-71.743267","Boylston","MA","2023-11-11","2237","https://lh3.googleusercontent.com/4o4F0nk3V_PXaif2-rPz37wqI-MyZtrrzuUt222gFrjseQOfwHrwUHQBil8vE7l5CTJUHqG9cgh1N5YwdgppcqWjMJibD00U_fuyq0mG","","REJECTED","","","This is a unique famoly memorial located on the grounda of a public cemetery","https://lh3.googleusercontent.com/caDVTVBB2PlCI0H8NQLMPvy6XqMuV6eGKszLSNM9i1UhKKDkfTW43wbgMyZ4mpfqPWNxcty8n-lbFYEYX_HeLeDaZJh2bGa1N0gk3nY","true","","","","","","","","","","","","","","","",""
"UA8HVVIEVwgFUAJUBFoGCQAKAlACWQdXVFEDUwcAWwNLBwcH","NOMINATION","Ski Lift Bench","This ski lift bench has been removed from a lift and has been installed in Pine Grove Cemetery. It serves as a unique piece of architecture to sit on as a visitor.","42.359028","-71.742447","Boylston","MA","2023-11-11","2238","https://lh3.googleusercontent.com/k_fqbgOh3oer-8GP3sYV_LfS_I9TfcirWXw9BnA8vr1o8gqjy8Hm_hZkMCEVfQEmWmhejs4YJ8iDwGDUlX7M9E7lekWDP6SkIWXHpsE","","ACCEPTED","","","This is a unique piece of architecture located within a historic cemetery","https://lh3.googleusercontent.com/yJT_PGklFPJV22oQju3_IylsjMvM-7Y0HOmlWzlw3YFSyJMXfTur2a31IYamE96hX2Mpdc-BqeO7ArTZHM8KVEtTaUQ-7pc8iW1mkL0tmw","","","","","","","","","","","","","","","","",""
"UwQCVwYDDlQEA1RSBA1SBVoLB1UDWgUCUVZUA1YCVVFLBwcH","NOMINATION","Partridge Family Memorial","This memorial stone is dedicated to members of the Partridge Family, and was dedicated in the late 1890s.","42.358785","-71.741191","Boylston","MA","2023-11-11","2239","https://lh3.googleusercontent.com/D8mPeUHmUuwva98ZVRm_yAhf6b4IoUbKoXo380vau5HlS9RdRsVpnvEabV6zjz4HTmFqZn1CgtilZOyEzYdJR8u9l_ImqHZwVnYI-8np","","REJECTED","","","This is an old memorial stone that is located in a historic cemetery.","https://lh3.googleusercontent.com/Ju17KOkDdvAvOf9ppwVNuJ3paThN-z8qfM1BhfPpvKI-ydd4v7BOztrXGYKBftB7NGNwV1mg3FNHeCuUpTMMdO5DTZjFsrumvrml8yQCMA","true","","","","","","","","","","","","","","","",""
"UwVVVw8FUgMLVwRXBAAPCFpQVV4BXAFWVAdUBgBWUVJLBwcH","NOMINATION","Mitton Family Quartz Stone","A beautiful chunk of rose quartz, dedicated to the Mitton family. Located in Pine Grove Cemetery.","42.35863","-71.741973","Boylston","MA","2023-11-11","2240","https://lh3.googleusercontent.com/fPQaFS5JAUMkz2uavinATmAKddcg5of0QIUUR_O2LJXjTgixZQUZQD2sCFVZNQ9CLjjSe628R8i4pk6MkN9iijxwcZCceuDC97yhgelo","","REJECTED","","","This is an old and unique family memorial stone in a historic cemetery","https://lh3.googleusercontent.com/bq4tcMZqH03sHArl2UDHGBRiEFKT9FK4attttUeDlD2QM2YdVLSTwVHU_4uOc4E9b3x25K0rs8jljrGNSj5F69ZaLsTIg5pXCf3PahhHbg","true","","","","","","","","","","","","","","","",""
